Month,Day,Year,Danger Message
April,02,2020,"Most terrain has a generally LOW avalanche danger. However, areas of MODERATE danger exist at all upper elevations for triggering a fresh slab of wind drifted snow. These wind slabs will be generally shallow and isolated to terrain features that allow for drifting snow to accumulate.

Pay attention to changing springtime conditions and evaluate terrain carefully."
April,01,2020,"Today, the overall avalanche danger is MODERATE. Another day of warm temperatures and partly cloudy skies will cause wet-loose avalanches to develop on all elevation solar slopes and low and mid-elevation northerly slopes during the heat of the day.
At the upper elevations, fresh slabs of wind drifted snow up to 3 feet deep may still exist. Look for any signs of wind drifted snow, and avoid those slopes

Pay attention to changing springtime conditions and evaluate terrain carefully."
March,31,2020,"INCREASED WINDS have created dangerous avalanche conditions at upper elevations where the avalanche danger is CONSIDERABLE. Triggering a slab of wind drifted snow is likely. It remains possible to trigger a soft slab of new snow on slopes without wind drifting.


Triggering one of these slides remains possible at mid elevations where the danger is MODERATE.

The danger is LOW at low elevations where wet avalanches may occur depending on how wet the snow gets."
March,30,2020,"Areas of MODERATE avalanche danger persist primarily along the upper elevations on many aspects.  Human triggered avalanches 12-18"" deep are possible.  Evaluate snow and terrain carefully; identify features of concern, and avoid those areas.
If the intense March sun comes out today, you can bet the avalanche danger will instantly spike on steep sunny aspects.  Keep an eye on the cloud cover and if the snow surface is staying dry and cold.  Rollerballs are the first sign of unstable snow.

The best and safest riding remains on the sun and wind-sheltered slopes less than 35° in steepness."
March,29,2020,"Areas of MODERATE danger persist primarily along the upper elevations on many aspects, notably those facing north through east.  Human triggered avalanches 12-18"" deep are possible. 
The best and safest riding remains on sun and wind-sheltered slopes less than 35° in steepness."
March,28,2020,"This morning we have a MODERATE dange at the upper elevations where human triggered avalanches involving new wind drifts and lingering soft slab avalanches 1-2' deep remain possible. The best and safest riding remains on sun and wind-sheltered slopes less than 35° in steepness.

As always, the springtime sun can immediately affect riding and avalanche conditions. If the cold snow becomes damp with sun and daytime heating this afternoon, wet sluffs will be likely. Choose terrain accordingly."
March,27,2020,"The avalanche danger is MODERATE at the upper elevations where avalanches involving new snow are possible. These avalanches may be triggered remotely, break down 1-2' deep, and over 100' wide. The avalanche danger is Low at the low and mid-elevations. The safest option is to travel on slopes less steep than 30 degrees.


The wildcard for today is the effect from the sun. If skies remain clear, the danger may rise to MODERATE where you can expect wet avalanche activity on any slope facing east, south, and west.



Conditions can change very quickly this time of year, so be prepared to adjust your plans accordingly."
March,26,2020,Today the avalanche danger is CONSIDERABLE at upper elevations where snowfall and gusty winds will make conditions dangerous. There were avalanches triggered yesterday and more should occur today. At mid elevations the danger is MODERATE and at low elevations the danger is LOW.
March,25,2020,"The avalanche danger is CONSIDERABLE on all upper elevation steep slopes for triggering fresh drifts of windblown snow (wind slabs).  Careful snowpack evaluation, cautious route-finding, and conservative decision-making will be essential in this terrain today.  
Out of the wind-loaded terrain, there is a MODERATE danger on all slopes at the mid and upper elevations for triggering a new snow (soft slab) avalanche that fails within the storm snow.  Evaluate the snow and terrain carefully; identify features of concern and avoid those areas.   


Keep in mind that if it starts snowing harder than expected or the sun comes out for any reason the avalanche danger can spike rapidly."
March,24,2020,"The avalanche danger is MODERATE on upper elevation steep slopes facing north, northeast, east, southeast, and south for triggering shallow drifts of windblown snow.  Evaluate snow and terrain carefully and be on the lookout for slopes being loaded by the wind and avoid those areas.  
If we see more snow than expected this afternoon, sluffing is likely in the steeper terrain...and may run naturally during periods of heavy snowfall.


Keep in mind that closed ski resorts are performing no avalanche control work and must be treated as the backcountry."
March,23,2020,"The avalanche danger remains mostly LOW.  Low danger does not mean no danger.  Pockets of wind drifts may again be found in extreme upper elevation terrain.  Shallow wet sluffs may be possible in the lower elevations.
If we see more snow than expected, sluffing is likely in the steeper terrain...and may run naturally during periods of heavy snowfall."
March,22,2020,"The avalanche danger is LOW. The two things to watch for today are (1) small, loose wet avalanches on aspects facing east, south, and west, as well as low and mid-elevation northerly slopes, especially mid-day with peak temperatures (2) small pockets of fresh wind drifts may be found along north-facing upper elevation ridgelines.

Pay attention to changing springtime conditions, if the skies clear and the snow surface becomes damp the avalanche danger could increase to MODERATE on steep solar slopes."
March,21,2020,"The overall avalanche danger is LOW and conditions are generally safe. As the day warms small, loose wet avalanches will be possible on aspects facing east, south, and west, as well as low and mid-elevation northerly slopes.

If the sun comes out the avalanche danger may rise to MODERATE on some steeper solar aspects."
March,20,2020,"The avalanche danger is Low on all aspects and elevations. However, risk is inherent when traveling in avalanche terrain, and things to watch for today include (1) sluffing on steep aspects, (2) wet-loose snow due to warming, and (3) sensitivities in new snow during any period of heavier snowfall.



Closed ski resorts must be treated as the backcountry."
March,19,2020,Today the avalanche danger is MODERATE at upper elevations where the new snow could produce loose snow sluffs. A few slabs of new snow could possibly avalanche where it has been drifted by winds just under ridgelines and cornices. The danger at mid and low elevations is LOW.
March,18,2020,"The avalanche danger is MODERATE on all mid and upper elevation steep slopes for triggering shallow slabs of wind drifted snow.  These slabs will be more pronounced on slopes facing northwest, north, and northeast.  However, I would be on the lookout for any steep slope that is being loaded by the wind.

It's spring, and if you find yourself on any steep slope that is saturated and unsupportable to our weight, it's a good idea to turn around as wet snow avalanches could remain a possibility today."
March,17,2020,"The danger for wet avalanches will rise to and perhaps exceed MODERATE with direct sun and daytime heating. Natural and human triggered wet avalanches are possible.
Cornices may also fail naturally and on approach."
March,16,2020,"The danger for wet avalanches will rise to and perhaps exceed MODERATE with direct sun and daytime heating.  Natural and human triggered wet avalanches are possible. 
While most wind drifts have stabilized, some may still be sensitive to human provocation today. Cornices may also fail naturally and on approach."
March,15,2020,"Today, a MODERATE avalanche danger exists on all mid and upper elevation slopes. Wind drifts remain the primary concern and are most pronounced, but not isolated to, steep north to east-facing slopes where triggering both a hard or soft slab is possible.
A MODERATE danger also exists on all low and mid-elevation slopes as the day heats up and wet loose avalanches will become possible on these slopes."
March,14,2020,"Most terrain has a generally LOW avalanche danger. However, areas of MODERATE danger do exist at all upper elevations where fresh slabs of wind drifted snow exists. These wind slabs will be generally shallow and isolated to terrain features that allow for drifting snow to accumulate.

Continue to evaluate snow and terrain carefully."
March,13,2020,Today the avalanche danger is LOW at all elevations and aspects. Cloudy skies will limit warming of the snowpack and any wet avalanche problems. Most old slabs of wind drifted snow have stabilized.
March,12,2020,"Today the avalanche danger will start LOW on all aspects and elevations but rise to MODERATE on south, east and west facing slopes as the day heats up. Wet loose avalanches will become possible on these slopes. They may occur on northerly facing slopes at low elevations as well but won't be as likely without direct sunshine on them. Other slopes will keep a LOW danger but there could be old slabs of wind drifted snow in isolated locations that could be triggered."
March,11,2020,"A lot of terrain has a LOW avalanche danger.  Areas of MODERATE danger, however, do exist for wind drifts in (but not limited to) the upper elevations.  These will be most pronounced on steep northwest to northeast to south-facing slopes. 
 Keep an eye on the southerly facing terrain for wet snow avalanches if the cloud cover dissipates, and the intense March sun becomes stronger than forecasted."
March,10,2020,"A lot of terrain has a LOW avalanche danger. Areas of MODERATE danger, however, do exist for pockety wind drifts in (but not limited to) the upper elevations. Wet avalanches will be possible with any clearing on the steeper sunlit slopes and lower elevation shady slopes."
March,09,2020,"A MODERATE DANGER exists for soft slabs of wind drifted snow at the mid and upper elevations.  These drifts will be more prominent on steep northwest to northeast to southeast facing slopes.  Wet avalanches remain possible at the lower elevations, with the danger rising if the sun pokes through for any periods of time today."
March,08,2020,"This morning the avalanche danger will rise to MODERATE on all aspects and elevations. Today's new snowfall may create sensitive storm snow at the mid and upper elevations. This could include long-running sluffs, shallow storm slabs, and isolated areas of wind-drifted snow.
Wet loose avalanches are also possible on all low and mid-elevation slopes where rain and wet snow may be falling on an already wet snow surface.

Pay attention to changing conditions and continue to evaluate snow and terrain carefully."
March,07,2020,"The avalanche danger is LOW. The two things to watch for today are (2) small, loose wet avalanches will be possible on aspects facing east, south, and west, as well as low and mid-elevation northerly slopes, especially mid-day with peak temperatures (2) small pockets of fresh wind drifts may be found along upper elevation ridges.
 With a no overnight refreeze and warm temperatures the avalanche danger may rise to MODERATE on some steeper solar slopes mid-day. Good timing and trip planning are important. Consider avalanche runout zones."
March,06,2020,"The avalanche danger is Low at all elevations and aspects and conditions are generally safe. As the day warms small, loose wet avalanches will be possible on aspects facing east, south, and west, as well as low and mid-elevation northerly slopes.



The avalanche danger may rise to Moderate on some steeper solar aspects.



Small pockets of fresh wind drifts may be found along upper elevation ridges."
March,05,2020,"The avalanche danger is LOW at all elevations and aspects and conditions are generally safe.
As the day warms up and the snow becomes wet on East, South and then West aspects, loose wet avalanches will become possible but should be predictable.
On north facing slopes with dry snow, you may find a few shallow, soft slabs of wind drifted snow that could produce a small avalanche.
Although most avalanche activity today should be small, be especially watchful in terrain that can amplify the consequences of a small avalanche."
March,04,2020,"The avalanche danger is LOW.  However, unstable snow still exists in isolated areas.  It's most likely to be found in steep radical terrain at the higher elevations where the wind is blowing. 
Accidents are possible where even a small avalanche may lead to traumatic injury in unforgiving terrain."
March,03,2020,"The avalanche danger is mostly LOW.  Low danger does not mean no danger.
Unstable snow still exists in isolated areas and most likely found in steep terrain of the higher elevations.  Accidents are possible where even a small avalanche may lead to traumatic injury in unforgiving terrain.
The clouds may thin earlier in the Provo mountains...where wet loose avalanches may be more likely by midday to the afternoon."
March,02,2020,"The danger will rise to Moderate for wet avalanches on the steep sunlight terrain today.  Natural and human triggered wet loose avalanches are probable.  Isolated pockets of shallow new snow and wind slab avalanches are also possible in steep terrain, primarily in the upper elevations."
March,01,2020,"This morning the overall avalanche danger is currently LOW and will be rising to MODERATE at mid and upper elevations as the storm develops. Today's new snow may produce soft slab avalanches or long-running sluffs. Additionally, the westerly winds may create unstable slabs of wind-drifted snow at upper elevations. 

Evaluate snow and terrain carefully, and pay attention to changing weather patterns."
February,29,2020,"The avalanche danger is LOW on all aspects and elevations.  Watch for small, wet-loose avalanches on steep, sunny slopes.

Slide for life conditions exist on some slopes. This means the snow surface is hard and icy and you might not be able to stop if you fall."
February,28,2020,"The avalanche danger is LOW on all aspects and elevations and Normal Caution is advised.  The primary avalanche hazard to watch for today is small, wet-loose activity on steep, sunny slopes.

Slide for life conditions exist in some of the alpine terrain across the range, and an ice axe, whippet, and (ski) crampons may be useful.   Remember that risk is inherent in mountain travel and even a small avalanche in steep terrain can have significant consequences."
February,27,2020,"The avalanche danger is LOW on all aspects and elevations and Normal Caution is advised.  Remember that risk is inherent in mountain travel - even a small avalanche in steep radical terrain can have significant consequences.

Slide for life conditions exist in some of the alpine terrain across the range.  An ice axe, whippet, and (ski) crampons may be useful in the high alpine terrain."
February,26,2020,"The avalanche danger is LOW on all aspects and elevations, and Normal Caution is advised.  Wind slabs and cornices are always a problem as mountain travel is inherently risky.  However, with safe travel practices, they should be easy to avoid.  
Remember, as we increase our terrain selection to steep, radical terrain, we also increase the consequence, where even a small avalanche can be fatal.  

Slide for life conditions poses a threat in some of the alpine terrain across the range.  If your objective is big mountainous terrain, crampons, whippets, and or an ice axe would be useful tools to have in the pack today."
February,25,2020,"The avalanche danger is LOW. Watch for isolated pockets of wind slabs in the upper elevations. These shallow slabs will be more sensitive on north-facing aspects, where they rest atop weaker snow. 
 Remember a low avalanche danger, doesn’t mean “no avalanche danger”. Continue to evaluate snow and terrain carefully."
February,24,2020,"Today, the avalanche danger is MODERATE at upper elevations on any slope with fresh slabs of wind drifted snow. These wind slabs should be shallow, and on north-facing slopes they should be very easy to trigger.

On low and mid elevation slopes or slopes either scoured or untouched by the wind, the avalanche danger is LOW."
February,23,2020,"The avalanche danger is LOW. The two things to watch for today are (1) pockets of isolated wind slabs in the upper elevations and (2) small, wet, loose avalanches on southeast through west-facing aspects.


Remember a low avalanche danger, doesn’t mean “no avalanche danger”. Continue to evaluate snow and terrain carefully."
February,22,2020,"The avalanche danger is LOW. The three things to watch for today are (1) pockets of isolated wind slabs in the upper elevations, (2) sluffing in the upper elevation northern aspects and (3) small, wet, loose avalanches on southeast through west-facing aspects.


Remember a low avalanche danger, doesn’t mean “no avalanche danger”. Continue to evaluate snow and terrain carefully."
February,21,2020,"The avalanche hazard is Low, however small avalanches in isolated areas remain possible. This includes pockets of recent wind-drifted snow at the upper elevations, sluffing on steep northerly aspects, and wet/loose avalanches on aspects facing southeast through west."
February,20,2020,"The avalanche danger is MODERATE at the upper elevations for triggering a wind slab avalanche that could be 1-2 feet deep and up to 100 feet wide, and in some terrain, it could be wider.  Human triggered avalanches are possible.  At elevations below, 9,500' the avalanche danger is LOW, and Normal Caution is advised. 
As the sun warms the sunny aspects today, we could see rollerballs and small wet loose avalanches by late afternoon.  If you're on steep sunny slopes and see rollerballs and snow cascading down the mountain, it's time to get out of there.  Change your aspect to a colder and shadier slope."
February,19,2020,"The avalanche danger is MODERATE at the mid and upper elevations for triggering a soft slab of new snow that could be 1-2 feet deep and up to 100 feet wide, and in some terrain, it could be wider.  Human triggered avalanches are possible.  At elevations below, 8,000' the avalanche danger is LOW."
February,18,2020,"Human triggered avalanches remain likely at upper elevations where soft slabs of new snow combined with fresh wind drifts are the main avalanches problems. In these places the avalanche danger is CONSIDERABLE.
At mid elevations human triggered avalanches definitely remain possible in the new snow, and the avalanche danger is MODERATE.

Low elevations generally had less snow and less wind where the avalanche danger is LOW."
February,17,2020,"The avalanche danger is HIGH at all upper elevations and aspects for triggering soft slabs of both new snow and wind drifted snow. Avalanche conditions are very dangerous. Avalanches are likely and avalanche terrain should be avoided.
At mid-elevations, human triggered avalanches are likely and the avalanche danger is CONSIDERABLE. At low elevations the danger is MODERATE.


Today with very dangerous avalanche conditions, avoid traveling on or below slopes steeper than 30 degrees."
February,16,2020,"Today's new snow may produce soft slab avalanches or long running sluffs. Additionally, westerly winds may create unstable slabs of wind-drifted snow at upper elevations. This morning the overall avalanche danger is LOW rising to MODERATE as the storm develops, but it may spike to CONSIDERABLE during periods of heavy snowfall later this afternoon. Pay attention to changing weather patterns.
Human triggered avalanches are possible. Natural avalanches are unlikely, but possible during periods of heavy snowfall or stronger winds."
February,15,2020,"The avalanche danger is LOW. The two things to watch for today are (1) pockets of isolated wind slabs along upper elevation aspects facing north through east, and (2) slide-for-life conditions on steep, wind-scoured slopes that have a slick ice crust."
February,14,2020,"The avalanche hazard is Low. The two things to watch for today are (1) pockets of isolated wind slabs along upper elevation aspects facing north through east, and (2) slide-for-life conditions on steep, wind-scoured slopes that have a slick ice crust."
February,13,2020,"Today the avalanche danger is LOW and avalanche conditions are generally safe. However, riding in extreme terrain can make the consequences of even very small avalanches deadly.

Low danger does not mean no danger."
February,12,2020,"The avalanche danger is LOW on all aspects and elevations. Remember a low avalanche danger, doesn’t mean “no avalanche danger”. Continue to evaluate snow and terrain carefully and watch for unstable snow on isolated terrain features.

Consider the terrain you are traveling in, even a small ride in steep sustained terrain can be fatal. Use safe travel protocol by only exposing one person at a time to avalanche terrain. Carry rescue gear and keep an eye on your partner."
February,11,2020,"Today, a MODERATE avalanche danger exists on upper elevation slopes with wind drifted snow. Human triggered avalanches remain possible in steep terrain. 
Cornices along the ridgelines should also be approached with great caution.
A LOW avalanche danger exists at mid and low elevations, were generally safe avalanche conditions exist.



Remember a primarily low avalanche danger, doesn’t mean “no avalanche danger”. Continue to evaluate snow and terrain carefully."
February,10,2020,"A MODERATE DANGER exists for human triggered avalanches 1-3' deep, particularly in steep wind loaded terrain.  Human triggered avalanches are possible.  We are trending toward LOW but we are not there yet.  
Cornices along the ridgelines should also be approached with great caution.  These may break off and trigger dangerous avalanches below."
February,09,2020,"A MODERATE DANGER exists for human triggered avalanches 1-3' deep, particularly in steep wind loaded terrain.  Human triggered avalanches are possible.  Cornices along the ridgelines should also be approached with great caution.  These may break off and trigger dangerous avalanches below.  
Evaluate snow and terrain carefully."
February,08,2020,"The avalanche danger is CONSIDERABLE on all steep slopes at the mid and upper elevations.  Strong winds and heavy snowfall have created dangerous avalanche conditions.  Cautious route-finding and conservative decision making will be essential today.
There is a MODERATE danger at all low elevations where it remains possible to trigger a soft slab avalanche within the new snow.

Travel Advice: Avoid being on or underneath any slope steeper than 30° degrees, and avoid avalanche runout zones.  Give the snowpack some time to adjust and gain strength as it won't be long before the new snow stabilizes and we can get after it once again."
February,07,2020,"The UAC has issued an AVALANCHE WARNING for the Provo mountains. The avalanche hazard is HIGH at the mid and upper elevations, and CONSIDERABLE at low elevations, where strong winds and heavy snowfall have created dangerous avalanche conditions. Wet avalanches are also possible at the lower elevations.


Avoid being on or underneath slopes any steeper than 30 degrees, and avoid avalanche runout zones. Travel in avalanche terrain is NOT recommended.



For those traveling north, the avalanche hazard is especially acute in Little Cottonwood Canyon, where the hazard may be reaching EXTREME."
February,06,2020,"As winds blow and more snow falls, the danger is rising today but is dependent on how much snow falls today.
HEADS UP - Watch for snow sliding off roofs today if rain begins falling. A roof avalanche killed a woman in Washington this winter. Kids are especially vulnerable since they often play near homes and can be unsupervised.
At upper and mid elevations with the most snow and most wind, the avalanche danger will be CONSIDERABLE.
At low elevations, soft slab avalanches should become possible to trigger today and the danger will be MODERATE. The size and depth of these slabs is dependent on how much snow falls."
February,05,2020,"Today a MODERATE danger exists on all upper elevation aspects where fresh slabs of wind drifted snow exist.
Shallow soft slabs and sluffing remains possible in the new snow on steep slopes at the upper elevations. 
A LOW avalanche danger is found on north-facing mid-elevation slopes and all slopes under 8,000' in elevation where generally safe avalanche conditions exist.


Heads up: A warm, wet, and windy storm will rapidly raise the avalanche hazard over the next few days."
February,04,2020,"Most terrain has LOW danger.  Areas of MODERATE DANGER, however, exist in the higher elevations and open bowls for new snow avalanches.  Human triggered dry sluffs and soft slab avalanches are possible."
February,03,2020,"The avalanche danger will rise to CONSIDERABLE on all aspects and at all elevations.  Human triggered avalanches are probable. 
The Special Avalanche Advisory is to warn those unaccustomed to avalanche danger, particularly in the valleys and benches of the Wasatch Front.  
Steep terrain needs to be avoided, help us spread the word.  Thanks."
February,02,2020,"The avalanche danger is MODERATE on all steep slopes at the mid and upper elevations for Wind Drifted Snow avalanches.  Human triggered avalanches are possible.    

On slopes facing southeast through southwest as well as all lower elevations we have a LOW danger for Wet Loose Snow avalanches. 


At the low elevation terrain we have a LOW danger."
February,01,2020,"The avalanche danger is MODERATE on all steep slopes facing southeast, south, southwest and west for wet snow avalanches.  Natural and human triggered slides will be possible. 
There is a LOW avalanche danger on slopes facing northwest, north, northeast and east.  In this terrain, wind drifted snow will be the biggest concern and we need to watch for unstable snow on isolated terrain features.  Small avalanches in extreme terrain can have significantly higher consequences."
January,31,2020,"The avalanche hazard is Low, with isolated pockets of wind drifts at the upper-most elevations.
Although cool temperatures and gusty winds should keep the snow surface cool, wet, loose activity is possible at low elevations and on steep southerly aspects."
January,30,2020,"Today at upper elevations, the avalanche danger is MODERATE.
Winds increased overnight after being fairly calm yesterday. Watch for fresh slabs of wind drifted snow. People have triggered slides at upper elevations over the last few days.
At mid and low elevations, conditions are generally safe and the danger is LOW."
January,29,2020,"Today, a MODERATE avalanche danger exists at upper elevations where wind drifted snow is the main concern and can be found on any upper elevation aspect. Look for any signs of wind drifted snow, and avoid those slopes. 
At mid and low elevations the avalanche danger is LOW where generally safe avalanche conditions exist.


Heads up: There could be a short period of high snowfall rates this morning, and the new snow may sluff on the steepest slopes."
January,28,2020,"Today, a MODERATE avalanche danger exists on all upper elevation slopes. Wind drifts remain the primary concern and are most pronounced on steep north to east to south-facing slopes...and not isolated to leeward slopes. Look for any signs of wind drifted snow, and avoid those slopes. 

A LOW avalanche danger exists on all mid and all low elevations, where generally safe avalanche conditions exist."
January,27,2020,Most terrain has LOW danger.  Areas of MODERATE exist primarily in the upper elevation wind drifted terrain.  Human triggered avalanches are possible.  Shooting cracks are clear evidence of unstable snow.  Approach upper elevation wind drifted terrain with caution.
January,26,2020,"The avalanche danger is LOW on all aspects and elevations.  Remember LOW danger does not mean there is NO danger in the mountains today.  Watch for unstable snow on isolated terrain features.
Even small avalanches in steep sustained terrain can be fatal if you're taken for a ride.  Use safe travel protocol by only exposing one person at a time to avalanche terrain.  Carry rescue gear and keep an eye on your partner."
January,25,2020,"The avalanche danger is LOW on all aspects and elevations.  Remember LOW danger does not mean there is NO danger in the mountains today.  Watch for unstable snow on isolated terrain features. 
Even small avalanches in steep sustained terrain can be fatal if you're taken for a ride.  Use safe travel protocol by only exposing one person at a time to avalanche terrain.  Carry rescue gear and keep an eye on your partner."
January,24,2020,"The avalanche hazard is generally Low, but a MODERATE avalanche danger exists on upper elevation slopes with wind drifted snow where there remains a chance for triggering a shallow soft slab avalanche."
January,23,2020,"A MODERATE avalanche danger exists on upper elevation slopes with wind drifted snow. Mid and low elevations have generally safe avalanche conditions and a LOW danger.

Lose a little elevation and avoid slopes with fresh wind drifting, and you'll avoid most avalanches today."
January,22,2020,"Today a MODERATE danger exists on all upper elevation slopes where triggering a fresh slab of wind drifted snow is possible. Look for signs of wind drifted snow and use caution in steeper terrain. 

As you lose elevation, you lose most of the problem. Low and mid-elevation slopes with no steep terrain above or adjacent to them have a LOW avalanche danger where generally safe riding conditions exist.


Continue to observe safe travel protocol. Practice with your rescue gear."
January,21,2020,"Localized areas of MODERATE exist in wind drifted terrain of the upper elevations and open bowls of the Provo mountains.  Sluffing is still possible in very steep terrain.  Cornices should be given a wide berth.  

The Avalanche Conditions are much more dangerous in the Logan area mountains and the Western Uintas. Please consult their advisories if headed that way."
January,20,2020,"A MODERATE danger exists for sensitive human triggered wind drifts on many slopes at the mid and upper elevations. These shallow new wind drifts may be triggered at a distance, on approach, and may even pull out above you on the slope.
Wet loose avalanches will still be possible in low and mid elevation wind-sheltered terrain, particularly if greenhousing occurs.

The Avalanche Conditions are much more dangerous in the Logan area mountains and the Western Uintas. Please consult their advisories if headed that way."
January,19,2020,"The avalanche danger is MODERATE on all upper elevation steep slopes for wind drifted snow avalanches.  Seek slopes that were sheltered from Thursday and Friday's strong westerly winds.  

There is a MODERATE avalanche danger for wet snow avalanches on steep sunny slopes that face southeast, south, and southwest.  

All other terrain has a LOW avalanche danger.  Use safe travel protocols and carry a beacon, shovel and probe.  Keep an eye on your partner.   


If you're heading to Uinta mountains the avalanche danger is CONSIDERABLE.  If you're heading to the Logan zone the avalanche danger is CONSIDERABLE.  Both areas have a very different snowpack and I would encourage you to read the forecast specific to those areas."
January,18,2020,"The avalanche danger is CONSIDERABLE on all upper elevation steep slopes for Wind Drifted Snow avalanches.  At the upper elevations, some avalanches may step down into older weaker layers that have been dormant for some time.  Lose the wind and lose the problem.  Seek slopes that are sheltered from the wind.  

Mid elevation steep wind loaded terrain has a MODERATE avalanche danger for Wind Drifted Snow avalanches.

At the lower elevations, the hazard is LOW where there is less wind-loading and storm snow.


HEADS UP: If you're heading to Uinta mountains the avalanche danger is HIGH.  If you're heading to the Logan zone the avalanche danger is CONSIDERABLE.  Both areas have a very different snowpack and I would encourage you to read the forecast specific to those areas."
January,17,2020,"The avalanche danger is CONSIDERABLE on all aspects at the mid and upper elevations where pockets of wind-drifted snow exist as well as sensitive soft slabs and long-running sluffs in the new snow.  Natural activity in the storm snow is possible during spikes in precipitation.  At the upper elevations, some avalanches may step down into older weaker layers that have been dormant for some time. 

At the lower elevations, the hazard is Moderate where there is less wind-loading and storm snow."
January,16,2020,"The danger may not look much different from recent days, but recent strong winds have dramatically changed conditions. Today, look for signs of wind drifted at all elevations, and avoid those slopes. 
Today, a CONSIDERABLE avalanche danger exists on all upper elevation slopes, and north, east and west-facing mid-elevation slopes with recent deposits of wind drifted snow. Human triggered avalanches are likely with naturals possible, particularly with cornice failure. Large cornices have been falling and more should fall today with high winds and warm temperatures. 
Some localized terrain still possesses the potential to step down into the older weak layers deeper in the snowpack.
A MODERATE danger exists at south-facing mid-elevation slopes and all low elevations where wind drifts can exist on isolated terrain features.




ROOF AVALANCHES - With so much snow on roofs in mountain valleys, warm temperatures may cause snow to slide off roofs. These can be deadly especially for children playing near a house. A few roof avalanches were reported in Big Cottonwood Canyon."
January,15,2020,"Today the avalanche danger is CONSIDERABLE on all mid and upper elevation slopes with recent deposits of wind drifted snow. Human triggered avalanches are likely with naturals possible, particularly with cornice failure.  Avoid travel on and below steep slopes and in avalanche runout zones. 

Some localized terrain also possesses the potential to step down into the older weak layers that have otherwise been dormant for some time now. 

A MODERATE danger exists at low elevations where wind drifts can exist on isolated terrain features.
Today, look for signs of wind drifted at all elevations, and avoid those slopes. 

Cornices are large and growing. If traveling near a cornice, give them a lot of space both while traveling above them or below them. They can break back farther than expected, and/or trigger an adjacent wind drifted slope."
January,14,2020,"A CONSIDERABLE danger exists at the mid and upper elevations on steep wind drifted slopes.  Natural avalanches may be possible today, particularly with natural cornice release.  Human triggered avalanches are expected.  They'll be most prominent on north to east to south facing slopes but scattered across the compass.  
Some avalanches may step down into older weaker layers that have been dormant for some time.  Also note that areas of MODERATE for wind drifts exist even at the low elevations.  
Sluffing and fresh wind drifts are expected with the midday storm."
January,13,2020,"Today with increased winds and continued snowfall, the avalanche danger is CONSIDERABLE on upper elevation slopes which should have fresh drifts from westerly winds.

Mid elevations are less likely to be loaded by winds and have a MODERATE danger. Low elevations have less snow and less wind and a LOW danger."
January,12,2020,"We have a CONSIDERABLE avalanche danger on all steep mid and upper elevation slopes for triggering three different types of avalanches (read below for each of these avalanche problems).  Dangerous avalanche conditions.  Careful snowpack evaluation, cautious route-finding and conservative decision-making will be essential today.  Natural avalanches are possible and human triggered avalanches are likely.  At mid elevations you will find a MODERATE danger.  Low elevations have a LOW avalanche danger."
January,11,2020,"Today, will be a day of RISING avalanche danger.  We have a CONSIDERABLE avalanche danger on all steep upper elevation slopes where westerly winds have deposited fresh drifts of wind blown snow.  There is a MODERATE danger on all mid elevations slopes.  The avalanche danger could spike rapidly today depending on how fast the snow falls.  Natural avalanches are possible and human triggered avalanches are likely.                   

There are three avalanche problems to watch for: (1) soft slabs of wind drifted snow, (2) deeper slabs about 3 feet deep breaking near an ice crust on southerly facing slopes, and (3) sluffing and soft slabs within the new snow.


Here's the thing - the danger can vary widely. Any wind loaded slope will be more likely to produce an avalanche than a non-wind loaded slope. Southerly facing slopes with an ice crust/weak layer combo about three feet deep will be more dangerous than slopes without this layer."
January,10,2020,"Today, Upper and mid-elevations have a MODERATE danger, and low elevations with less snow and less wind have a LOW avalanche danger.

There are three avalanche problems to watch for: (1) soft slabs of wind drifted snow, (2) deeper slabs about 2-3 feet deep breaking near an ice crust on southerly facing slopes, and (3) sluffing within the new snow.


Here's the thing - the danger can vary widely. Any wind loaded slope will be more likely to produce an avalanche than a non-wind loaded slope. Southerly facing slopes with an ice crust/weak layer combo about three feet deep will be more dangerous that slopes without this layer (read more below). The danger ratings reflect general trends."
January,09,2020,"A MODERATE danger exists on all upper and mid-elevation aspects where fresh slabs of wind drifted snow can be found and human triggered avalanches are possible. A MODERATE danger also exists on southwest through southeast-facing mid-elevations where triggering a slab on the persistent weak layer is possible. 

A LOW danger exists on all low elevation aspects where generally safe avalanche conditions exist."
January,08,2020,"A MODERATE danger exists on all mid and upper elevation aspects where fresh slabs of wind drifted snow can be found.  A MODERATE danger remains for triggering a slab on the persistent weak layer of facets 12-18"" down on southeast through southwest aspects. Both problems lead to heightened avalanche conditions on specific terrain features and today human triggered avalanches are possible.

A LOW danger exists on all low elevation aspects where generally safe avalanche conditions exist."
January,07,2020,"A MODERATE danger exists for human triggered avalanches 8-16"" deep on all aspects of the upper elevations. The MODERATE danger extends down to the mid-elevations on east to south to west facing aspects. Conditions are unusual and tricky on these sunny aspects.
Loose wet snow avalanches may be possible on the steepest sunlit slopes with daytime heating."
