Month,Day,Year,Danger Message
January,21,2020,"A mostly LOW avalanche danger exists in the Ogden area mountains.  Remember that LOW danger does not mean NO danger.  Isolated wind slab and minor sluffing may be found in the higher elevations.  Cornices must be given a wide berth if traveling along or beneath the ridgelines. 

The Avalanche Conditions are much more dangerous in the Logan area mountains and the Western Uintas. Please consult their advisories if headed that way."
January,20,2020,"A MODERATE danger exists for sensitive human triggered wind drifts on many slopes at the mid and upper elevations. These shallow new wind drifts may be triggered at a distance, on approach, and may even pull out above you on the slope.
Wet loose avalanches will still be possible in low and mid elevation wind-sheltered terrain, particularly if greenhousing occurs.

The Avalanche Conditions are much more dangerous in the Logan area mountains and the Western Uintas. Please consult their advisories if headed that way."
January,19,2020,"The avalanche danger is MODERATE on all mid and upper elevation steep slopes for wind drifted snow avalanches.  Seek slopes that were sheltered from Thursday and Friday's strong westerly winds.  

There is a MODERATE avalanche danger for wet snow avalanches on steep sunny slopes that face southeast, south, and southwest.  

All other terrain has a LOW avalanche danger.  Use safe travel protocols and carry a beacon, shovel and probe.  Keep an eye on your partner.   


If you're heading to Uinta mountains the avalanche danger is CONSIDERABLE.  If you're heading to the Logan zone the avalanche danger is CONSIDERABLE.  Both areas have a very different snowpack and I would encourage you to read the forecast specific to those areas."
January,18,2020,"The avalanche danger is CONSIDERABLE on all upper elevation steep slopes for Wind Drifted Snow avalanches.  Lose the wind and lose the problem.  Seek slopes that are sheltered from the wind.  

Mid elevation steep wind loaded terrain has a MODERATE avalanche danger for Wind Drifted Snow avalanches.

At the lower elevations, the hazard is LOW where there is less wind-loading and storm snow.


HEADS UP: If you're heading to Uinta mountains the avalanche danger is HIGH.  If you're heading to the Logan zone the avalanche danger is CONSIDERABLE.  Both areas have a very different snowpack and I would encourage you to read the forecast specific to those areas."
January,17,2020,"The avalanche danger is CONSIDERABLE on all aspects at the mid and upper elevations where pockets of wind-drifted snow exist as well as sensitive soft slabs and long-running sluffs in the new snow. Natural activity in the storm snow is possible during spikes in precipitation. 

At the lower elevations, the hazard is Moderate where there is less wind-loading and storm snow."
January,16,2020,"The danger may not look much different from recent days, but recent strong winds have dramatically changed conditions. Today, look for signs of wind drifted at all elevations, and avoid those slopes. 
Today, a CONSIDERABLE avalanche danger exists on all upper elevation slopes, and north-facing mid-elevation slopes with recent deposits of wind drifted snow. Human triggered avalanches are likely with naturals possible, particularly with cornice failure. Large cornices have been falling and more should fall today with high winds and warm temperatures. 

A MODERATE danger exists at east, west , and south-facing mid-elevation slopes and all low elevations where wind drifts can exist on isolated terrain features.




ROOF AVALANCHES - With so much snow on roofs in mountain valleys, warm temperatures may cause snow to slide off roofs. These can be deadly especially for children playing near a house. A few roof avalanches were reported in Big Cottonwood Canyon."
January,15,2020,"Today the avalanche danger is CONSIDERABLE on all mid and upper elevation slopes with recent deposits of wind drifted snow. Human triggered avalanches are likely with naturals possible, particularly with cornice failure.  Avoid travel on and below steep slopes and in avalanche runout zones. 


A MODERATE danger exists at low elevations where wind drifts can exist on isolated terrain features.
Today, look for signs of wind drifted at all elevations, and avoid those slopes. 

Cornices are large and growing. If traveling near a cornice, give them a lot of space both while traveling above them or below them. They can break back farther than expected, and/or trigger an adjacent wind drifted slope."
January,14,2020,"A CONSIDERABLE danger exists at the mid and upper elevations on steep wind drifted slopes.  Natural avalanches may be possible today, particularly with natural cornice release.  Human triggered avalanches are expected.  They'll be most prominent on north to east to south facing slopes but scattered across the compass.  Shallow wind drifts exist even at the low elevations.  
Sluffing and fresh wind drifts are expected with the midday storm."
January,13,2020,"Today the avalanche danger is CONSIDERABLE at upper elevaitons where fresh slabs of wind drifted snow are the main concern. 

At mid elevations with generally less wind the danger is MODERATE, and at low elevations there is mostly just great powder and a LOW danger.

REGARDLESS of the elevation or danger rating, watch for fresh wind slabs that could fracture and produce an avalanche. Also avoid being in or above a terrain trap like a creek or a gully where even a shallow sluff of new snow could potentially bury a person.


Heads up if riding near Farmington or Bountiful - scroll to the bottom for more info"
January,12,2020,"We have a CONSIDERABLE avalanche danger on all steep upper elevation slopes where westerly winds have deposited fresh drifts of wind blown snow.  Natural avalanches are possible and human triggered avalanches are likely.  There is a MODERATE danger on all low and mid elevations slopes for triggering soft slab and loose snow avalanches.  


Heads up if riding near Farmington or Bountiful - scroll to the bottom for more info"
January,11,2020,"Today, will be a day of RISING avalanche danger.  We have a CONSIDERABLE avalanche danger on all steep upper elevation slopes where westerly winds have deposited fresh drifts of wind blown snow. There is a MODERATE danger on all mid elevations slopes. The avalanche danger could spike rapidly today depending on how fast the snow falls. Natural avalanches are possible and human triggered avalanches are likely.

There are two avalanche problems to watch for: (1) soft slabs of wind drifted snow, and (2) sluffing within the new snow. Here's the thing - the danger can vary widely. Any wind loaded slope will be more likely to produce an avalanche than a non-wind loaded slope. The danger ratings reflect general trends.


Heads up if riding near Farmington or Bountiful - scroll to the bottom for more info"
January,10,2020,"Today, upper and mid elevations with the strongest winds and most snow have a MODERATE danger. Low elevations with less snow and less wind have a LOW avalanche danger.

There are two avalanche problems to watch for: (1) soft slabs of wind drifted snow, and (2) sluffing within the new snow. Here's the thing - the danger can vary widely. Any wind loaded slope will be more likely to produce an avalanche than a non-wind loaded slope. The danger ratings reflect general trends.


Heads up if riding near Farmington or Bountiful - scroll to the bottom for more info"
January,09,2020,"A MODERATE danger exists at mid and upper elevation aspects where fresh slabs of wind drifted snow can be found and human triggered avalanches are possible. Be particularly wary around cornices along the ridgelines.

A LOW danger exists on low elevation aspects where generally safe avalanche conditions exist."
January,08,2020,"A MODERATE danger exists at mid and upper elevation aspects where fresh slabs of wind drifted snow can be found. These winds will lead to heightened avalanche conditions on specific terrain features and today human triggered avalanches are possible.  Be particularly wary around cornices along the ridgelines.

A LOW danger exists on low elevation aspects where generally safe avalanche conditions exist."
January,07,2020,"Most terrain has a LOW avalanche danger.  Areas of MODERATE danger, however, exist for pockety human triggered wind drifts along the upper elevations.  
Loose wet snow avalanches may be possible on the steepest sunlit slopes with daytime heating."
January,06,2020,"Today the avalanche danger is MODERATE at upper and mid elevations where recent and fresh slabs of wind drifted snow can be triggered. Shallow, but long-running sluffs, may be possible in the new snow on steeper slopes.
At low elevations, avalanches are unlikely and the danger is LOW."
January,05,2020,Today the avalanche danger is MODERATE at upper and mid elevations where slabs of Wind Drifted Snow can be triggered. At low elevations avalanches are unlikely and the danger is LOW.
January,04,2020,Today the avalanche danger is MODERATE at upper and mid elevations where slabs of wind drifted snow can possibly be triggered. At low elevations avalanches are unlikely and the danger is LOW.
January,03,2020,"The avalanche danger is CONSIDERABLE on all upper aspects where human-triggered avalanches are likely on steeper, wind-drifted slopes. Avalanches on wind-drifted slopes may be triggered from below or on adjacent slopes. The avalanche hazard is Moderate on all mid and low elevation slopes"
January,02,2020,"The avalanche danger is CONSIDERABLE on all upper and mid-elevation slopes and MODERATE on all lower elevation slopes.

Today, both human-triggered and natural avalanches are likely at upper and mid elevations where heavy snowfall and strong winds, have created dangerous avalanche conditions especially on any slope with fresh wind drifts. Avalanches can also in the new snow unaffected by winds.
Cornices will continue to grow and become sensitive, so avoid traveling close to the edges of corniced ridges."
January,01,2020,"The avalanche danger is on the RISE today. 

Today is simple: heavy snowfall and high winds will create avalanches. The avalanche danger is CONSIDERABLE on all mid and upper elevation aspects and MODERATE on all lower elevation aspects.


Both human-triggered and natural avalanches are likely especially as the snowfall intensifies. Avoid being on or underneath slopes steeper than 30 degrees, and avoid avalanche runout zones.
The avalanche danger may reach HIGH by the afternoon with the rapidly changing conditions.. Evaluate snow and terrain carefully. Use caution while route finding, and make conservative decisions."
December,31,2020,"The avalanche danger today is MODERATE at all upper elevation and mid elevation slopes. There is plenty of weak snow but it mostly lacks a slab on top to produce an avalanche. Look for and avoid places with fresh wind drifting.

At low elevations, there is minimal snow and the danger is LOW."
December,30,2020,"For today there is CONSIDERABLE avalanche danger on steep NW, N, NE, and E facing slopes at the upper elevations for triggering a slab avalanche that fails on weak faceted snow.  You can still trigger avalanches 1-2' deep on, adjacent to, or below steep slopes.
A MODERATE danger exists for fresh drifts of windblown snow in the mid and upper elevations."
December,29,2020,"Areas of CONSIDERABLE danger exist on many west to north to easterly facing aspects in the upper elevations.  You can still trigger avalanches 1-2' deep on, adjacent to, or below steep slopes. A MODERATE danger exists for fresh drifts of wind blown snow in the mid and upper elevations."
December,28,2020,"Areas of CONSIDERABLE danger exist on many west to north to easterly facing aspects. Human triggered avalanches 1-2' deep remain likely and these may be triggered on, adjacent to, or below steep slopes. A MODERATE danger exists for fresh drifts of wind blown snow in the mid and upper elevations.

Statistical Note - Most avalanche accidents occur when we have a Considerable danger with a persistent weak layer. Just saying."
December,27,2020,"Human triggered avalanches remain likely at the upper elevations on aspects facing, west, north and east where the weak faceted snow combined with fresh wind drifts are the main avalanche problems. In these places the avalanche danger is CONSIDERABLE. Stay off of and out from underneath slopes 30° degrees and steeper at the mid and upper elevations. If you trigger an avalanche, it is likely to break down 1-2' to several hundred feet wide. These avalanches may be triggered remotely and from lower-angled terrain

On the upper elevation southerly aspects and mid-elevations there is a MODERATE danger.

All low elevation aspects have a LOW danger."
December,26,2020,"There is a CONSIDERABLE avalanche danger at upper elevations on aspects facing west, north, and east for triggering large avalanches that are 1-2' deep and up to several hundred feet wide. Avalanches may be triggered remotely and from lower-angled terrain. Avoid being on, underneath, or adjacent to slopes greater than 30°in steepness on these mid and upper elevation aspects.
On upper elevation southerly aspects and mid-elevation west, north, and east-facing aspects, there is a MODERATE danger.
Mid elevation southerly aspects and low elevations have a LOW danger."
December,25,2020,"There is a CONSIDERABLE avalanche danger upper elevations on aspects facing west, north and east for triggering avalanches that are 1-2' deep and over a hundred feet wide. Avalanches may be triggered remotely and from lower-angled terrain. Avoid being on, underneath or adjacent to slopes greater than 30°in steepness on these upper elevation aspects.
On mid and upper elevation southerly aspects there is a MODERATE danger.
Low elevations have a Low danger."
December,24,2020,"A CONSIDERABLE avalanche danger exists on all steep slopes at the upper elevations which have received more snow and more wind. They also have more faceted snow underneath.  With less new snow at mid elevations, the avalanche danger is MODERATE. 

There is barely enough snow below 7000 feet to ride and barely enough to create an avalanche. At low elevations, the avalanche danger is LOW."
December,23,2020,"A CONSIDERABLE avalanche danger exists on all steep slopes at the upper elevations.  Human triggered avalanches 1-2' deep remain likely...and may still be triggered from a distance.  Careful snowpack evaluation, cautious route-finding, and conservative decision-making will be essential."
December,22,2020,"A CONSIDERABLE avalanche danger exists on many slopes at the mid and upper elevations.  Human triggered avalanches 1-2' deep remain likely...and may still be triggered from a distance.
The danger for new snow and wind slabs will also be on the rise today.  Know that any new snow avalanche in steep shady terrain may step down and trigger a much deeper avalanche.
Conservative decision making and awareness of changing conditions will be essential today."
December,21,2020,"A CONSIDERABLE avalanche danger remains on many slopes at the upper elevations.  A MODERATE danger exists in the mid-elevation bands.  Human triggered avalanches 1-2' deep remain likely...and may still be triggered from a distance.
Conservative decision making is essential."
December,20,2020,"Human triggered avalanches remain likely at the west through north through southeast facing upper elevation slopes where the weak faceted snow combined with fresh wind drifts are the main avalanches problems. In these places the avalanche danger is CONSIDERABLE. Stay off of and out from underneath slopes 30° degrees and steeper at the mid and upper elevations. If you trigger an avalanche, it is likely to break down 18-30"" and up to several hundred feet wide.
South facing upper elevations and mid elevations generally had less wind and snow, but human triggered avalanches definitely remain possible, and the avalanche danger is MODERATE. 


At low elevations, the snow fell on bare ground, and the avalanche danger is LOW."
December,19,2020,"Today, with increasing winds and widespread weak faceted snow, the avalanche danger is CONSIDERABLE on all upper elevation slopes. Travel in avalanche terrain is not recommended. Stay off of and out from underneath slopes 30° degrees and steeper at the mid and upper elevations. If you trigger an avalanche, it is likely to break down 12-18"" and up to several hundred feet wide.


Low and Mid elevations are less likely to be loaded by the wind and have a MODERATE danger."
December,18,2020,"An Avalanche Warning has been issued and the avalanche danger is HIGH on all aspects at the upper elevations. Travel in avalanche terrain is not recommended. Stay off of and out from underneath slopes 30° degrees and steeper at the mid and upper elevations. If you trigger an avalanche, it is likely to break down 12-18"" and over a hundred feet wide.
The avalanche danger is Considerable at the mid-elevations, and Moderate at the low elevations."
December,17,2020,"Today will be a day of RISING AVALANCHE DANGER and may even reach HIGH this afternoon with peak winds and snowfall.  

As of now, the danger is CONSIDERABLE on all upper elevation steep wind loaded terrain.  At mid-elevations, the avalanche is MODERATE. Any mid and upper elevation steep slope that harbors weak faceted snow should be approached with great caution.             

Human triggered avalanches 12-18""deep will become likely and may be triggered at a distance.  Careful snowpack evaluation, cautious route-finding, and conservative decision-making are essential today."
December,16,2020,"Most terrain has LOW danger.  Areas of MODERATE danger, however, exist on some slopes, primarily in the upper elevations.  The danger will be more pronounced on steep northwest to the north to south-east facing slopes.  Human triggered avalanches a foot deep are possible and may be triggered at a distance.  They may also be triggered from below.  Collapsing and cracking are immediate signs of an unstable snowpack."
December,15,2020,"Most terrain has LOW danger.  Areas of MODERATE danger, however, exist on some slopes primarily in the upper elevations.  The danger will be more pronounced on steep northwest to north to east facing slopes.  Human triggered avalanches a foot deep are possible and may be triggered at a distance.  They may also be triggered from below.  Collapsing and cracking are immediate signs of an unstable snowpack.
Please make conservative decisions to avoid getting hurt and further stressing emergency services and the health care system."
December,14,2020,"Approach any steep wind drifted slope with caution.
A MODERATE danger exists on some slopes at the mid and upper elevations.  The danger will be more pronounced on steep northwest to north to east facing slopes.  Human triggered avalanches a foot deep are possible and may be triggered at a distance.  They may also be triggered from below.  Collapsing and cracking are immediate signs of an unstable snowpack.
Please make conservative decisions to avoid getting hurt and further stressing emergency services and the health care system."
December,13,2020,"Today the avalanche danger is LOW. There may be a few isolated drifts that could produce a very small avalanche, but the main hazard remains hitting rocks, stumps, and other obstacles because the snowpack is so shallow."
December,12,2020,"Today the avalanche danger is LOW. There may be a few isolated drifts that could produce a very small avalanche, but the main hazard remains hitting rocks, stumps, and other obstacles because the snowpack is so shallow. These hazards will be harder to see today as they will be covered by an inch or two of light snow."
December,11,2020,"The overall avalanche danger is LOW on all aspects and elevations.  Although avalanches are unlikely, with an increase in westerly winds overnight you may find pockets of fresh wind drifts at the mid and upper elevations on aspects facing north through southeast. 
Expect a rising avalanche danger beginning this weekend as storms are forecasted to move into the region.


Test your skills at assessing our avalanche forecasts by taking this short quiz."
December,10,2020,"Today, the overall avalanche danger is LOW on all aspects and elevations.  This means that human-triggered avalanches are unlikely, but small avalanches in isolated areas are possible."
December,09,2020,"Today, the overall avalanche danger is LOW on all aspects and elevations.  This means that human-triggered avalanches are unlikely, but small avalanches in isolated areas are possible.  

With the increase in Southwest winds, keep an eye out for any wind drifted snow, as it won't take a lot of drifting snow to create a small wind slab in the upper elevation terrain."
December,08,2020,"The avalanche danger is LOW.
The main hazard is hitting a rock or stump in our thinly veiled snowpack."
December,07,2020,"Today, the avalanche danger is LOW. The main hazard is hitting a rock or stump or other obstacles because the snowpack is so thin. As well, watch for pockets of isolated wind slabs along upper elevation isolated terrain.
Remember a low avalanche danger, doesn’t mean “no avalanche danger”. Continue to evaluate snow and terrain carefully."
December,06,2020,"Today the avalanche danger is LOW on all aspects and elevations.  Danger ratings are based on the North American Public Danger Scale and defined by three categories: (1) Travel Advice, (2) Likelihood of Avalanches, and (3) Avalanche Size and Distribution.  LOW danger is defined as follows:
Travel Advice:  Generally safe avalanche conditions.  Watch for unstable snow on isolated terrain features.  
Likelihood of Avalanches:  Natural and human-triggered avalanches unlikely.
Avalanche Size and distribution:  Small avalanches in isolated areas or extreme terrain."
December,05,2020,"Today the avalanche danger is LOW on all aspects and elevations.  Danger ratings are based on the North American Public Danger Scale and defined by three categories: (1) Travel Advice, (2) Likelihood of Avalanches, and (3) Avalanche Size and Distribution.  LOW danger is defined as follows:
Travel Advice:  Generally safe avalanche conditions.  Watch for unstable snow on isolated terrain features.  
Likelihood of Avalanches:  Natural and human-triggered avalanches unlikely.
Avalanche Size and distribution:  Small avalanches in isolated areas or extreme terrain."
December,04,2020,"Today the avalanche danger is LOW on all aspects and elevations.  Danger ratings are based on the North American Public Danger Scale and defined by three categories: (1) Travel Advice, (2) Likelihood of Avalanches, and (3) Avalanche Size and Distribution.  LOW danger is defined as follows:
Travel Advice:  Generally safe avalanche conditions.  Watch for unstable snow on isolated terrain features.  
Likelihood of Avalanches:  Natural and human-triggered avalanches unlikely.
Avalanche Size and distribution:  Small avalanches in isolated areas or extreme terrain."
December,03,2020,"Today the avalanche danger is LOW on all aspects and elevations.  Danger ratings are based on the North American Public Danger Scale defined by three categories.  LOW danger is defined as follows:
Travel Advice:  Generally safe avalanche conditions.  Watch for unstable snow on isolated terrain features.  
Likelihood of Avalanches:  Natural and human-triggered avalanches unlikely.
Avalanche Size and distribution:  Small avalanches in isolated areas or extreme terrain."
December,02,2020,Today the avalanche danger is LOW. The main hazard is hitting a rock or stump or other obstacles because the snowpack is so thin.
December,01,2020,"The avalanche danger is LOW, and we generally have safe avalanche conditions.
However, with gusts over 60 mph overnight, small stubborn slabs of wind drifted snow will be something to look out for today. These wind slabs will be generally shallow and isolated to terrain features that allow for drifting snow to accumulate.
REMEMBER that getting caught in even a small avalanche could have significant consequences with the risk of hitting a rock, stump, or downed timber."
November,30,2020,"The avalanche danger is LOW and normal caution is advised. Watch for and avoid (1) shallow wind drifts in upper elevation protected terrain, (2) fast running loose-snow avalanches in steep northerly terrain as the surface snow becomes weak and cohesionless, and (3) wet rollerballs, pinwheels, and even wet loose sluffs on the steepest sunlit slopes by midday.  


REMEMBER that getting caught in even a small avalanche could have significant consequences with the risk of hitting a rock, stump, or downed timber."
November,29,2020,"Even with an overall LOW avalanche danger, avalanches can still be triggered on isolated terrain features today.  Look for - and avoid - shallow wind drifts in the upper elevations.  They may even crack out above you in steep terrain.
Wet pinwheels, rollerballs, and even loose sluffs can be expected today on the steepest sunlit slopes by midday.  
REMEMBER that getting caught in even a small avalanche could have significant consequences with the risk of hitting a rock, stump, or downed timber."
November,28,2020,"Even with an overall LOW avalanche danger, avalanches can still be triggered on isolated terrain features today.  Look for - and avoid - shallow wind drifts in the upper elevations.  They may even crack out above you in steep terrain.
Wet loose sluffs can be expected today on the steepest sunlit slopes by midday.  
REMEMBER that getting caught in even a small avalanche could have significant consequences with the risk of hitting a rock, stump, or downed timber."
November,27,2020,"The avalanche danger is LOW and avalanches are unlikely. Pockets of wind-drifted snow may be found in isolated, upper-elevation terrain, and sluffing is the new snow is possible on slopes approaching 35 degrees or steeper. Getting caught in even a small avalanche could have significant consequences with the risk of hitting a rock, stump, or downed timber."
November,26,2020,"The avalanche danger is LOW, and we generally have safe avalanche conditions.  However, shallow dry loose avalanches, as well as small wind drifted snow avalanches will be something to watch out for today.  
LOW danger means small avalanches in isolated areas or extreme terrain.  Watch for unstable snow on isolated terrain features."
November,25,2020,"The avalanche danger is LOW and avalanches are unlikely. The main hazard now isn't avalanches, it's hitting rocks and other obstacles or sliding on a hard ice crust found on most slopes."
November,24,2020,"The avalanche danger is LOW and avalanches are unlikely.
The biggest concern is slide-for-life conditions on the slick crusts and getting injured in the shallow snowpack by hitting rocks or other obstacles.  
Remember, a few inches of low-density snow will only disguise the firm and shallow conditions that lie below, continue to tread lightly."
November,23,2020,"The avalanche danger is LOW and avalanches are unlikely.
The biggest concerns are slide-for-life conditions on the slick crusts and getting injured in the shallow snowpack by hitting rocks or other obstacles.  
Remember, a few inches of low-density snow will only disguise the firm conditions that lie below, continue to tread lightly."
November,22,2020,"The avalanche danger is LOW and avalanches are unlikely.
The biggest concerns are slide-for-life conditions on the slick crusts and getting injured in the shallow snowpack by hitting rocks or other obstacles.  
Tread lightly."
November,21,2020,"The avalanche danger is LOW and avalanches are unlikely.
The biggest concerns are slide-for-life conditions on the slick crusts and getting injured in the shallow snowpack by hitting rocks or other obstacles.  
Tread lightly."
November,20,2020,"The avalanche danger is LOW and avalanches are unlikely. For today the biggest concerns are slide-for-life conditions on the solidly-frozen snow surface or triggering a small avalanche of wind-drifted snow in very isolated areas or extreme/steep terrain at the upper elevations. With shallow early-season conditions, getting caught in even a small avalanche or sliding on a frozen slope could have dire consequences with so many exposed hazards."
November,19,2020,"The avalanche danger is LOW, although it is possible to trigger a small avalanche of wind-drifted snow in very isolated areas or extreme terrain at the mid and upper elevations. With shallow early-season conditions, getting caught in even a small avalanche or sliding on a frozen slope could have dire consequences with so many exposed hazards such as rocks and downed trees."
November,18,2020,"The avalanche danger is MODERATE today on slopes loaded by the wind, where it is possible to trigger a small wind drifted snow avalanche that could be hard or soft.  The avalanche danger is LOW on slopes that aren't being loaded or affected by the wind."
November,17,2020,The avalanche danger will rise to MODERATE today on south-facing slopes receiving direct sunshine where loose wet avalanches are possible. The avalanche danger is LOW on all other slopes.
November,16,2020,"The avalanche danger is MODERATE today on south-facing slopes receiving direct sunshine where loose wet avalanches are possible. The avalanche danger is LOW on all other slopes.



What does LOW avalanche danger mean? What does a MODERATE avalanche danger mean? Read more about the avalanche danger scale HERE."
November,15,2020,"The avalanche danger is MODERATE at mid and upper elevations. Look for and avoid thick, cohesive slabs of wind drifted snow which exist on many slopes. Getting caught in an avalanche with one of these wind slabs could seriously injure or kill you due to the trauma of being swept over rocks at 60 mph. Seek sheltered slopes that did not receive any wind drifted snow from yesterday's strong winds.
The avalanche danger is LOW at low elevations.


Please do everything possible to avoid getting hurt for yourself and for the greater good. As you decide where and how to travel in the backcountry, consider adding just a little extra margin of safety."
November,14,2020,"There are dangerous avalanche conditions today. The avalanche danger is CONSIDERABLE at mid and upper elevations and MODERATE at low elevations. Very strong winds are the main problem as they have formed fresh slabs of wind drifted snow that can easily be triggered.
On slopes not loaded by strong winds, it remains possible to trigger an avalanche in the new snow."
November,13,2020,"The avalanche danger is MODERATE with a risk of triggering a wind slab on all aspects at the upper elevations. Sluffing in the recent snow is also possible in the steepest terrain. Additionally, expect any new storm snow to be sensitive.
The avalanche danger will INCREASE overnight, with dangerous avalanche conditions expected by Saturday morning. Traumatic injury due to the early season conditions is likely with any - even minor - avalanche incident."
November,12,2020,"Human triggered avalanches may be possible in localized wind drifted terrain, particularly in the upper elevations. Keep an eye out for sluffing in the steepest terrain. 
REMEMBER two things:
1- The old adage - if there's enough snow to ride, there's enough snow to slide. 
2- Traumatic injury due to the early season conditions is likely with any - even minor - avalanche incident. 

With significant snow and wind on the horizon for the weekend, we will begin issuing avalanche forecasts and danger ratings starting Friday and continuing as conditions warrant. Check-in at 7am 


You can find these observations HERE."
November,11,2020,"Human triggered avalanches may be possible in localized wind drifted terrain, particularly in the upper elevations.  Keep an eye out for sluffing in the steepest terrain. 
REMEMBER two things:
1- The old adage - if there's enough snow to ride, there's enough snow to slide. 
2- Traumatic injury due to the early season conditions is likely with any - even minor - avalanche incident. 

We will be issuing intermittent updates and publishing backcountry observations as they arrive. 
You can find these observations HERE."
November,10,2020,"Human triggered avalanches may be possible in localized wind drifted terrain, particularly in the upper elevations.  Keep an eye out for sluffing in the steepest terrain. 
REMEMBER two things:
1- The old adage - if there's enough snow to ride, there's enough snow to slide. 
2- Traumatic injury due to the early season conditions is likely with any - even minor - avalanche incident. 

We will be issuing intermittent updates and publishing backcountry observations as they arrive. 
You can find these observations HERE."
November,09,2020,"Human triggered avalanches may be possible in localized wind drifted terrain, particularly on steep northerly facing slopes.  Keep an eye out for sluffing in the steepest terrain. 
REMEMBER two things:
1- The old adage - it there's enough snow to ride, there's enough snow to slide. 
2- Traumatic injury due to the early season conditions is likely with any - even minor - avalanche incident. 

We will be issuing intermittent updates and publishing backcountry observations as they arrive. 
You can find these observations HERE."
November,07,2020,"We will be issuing intermittent updates and publishing backcountry observations as they arrive. 
You can find these observations HERE."
October,29,2020,"Cold temperatures, and some early season snow means the winter season is right around the corner.

We will be operating as usual for the winter season and will start providing snow and weather information when the time comes. While we are not yet issuing regular avalanche forecasts, we will be posting all observations as they come in. So as people begin to get out into the mountains, please submit observations!"
April,30,2019,"Regular avalanche forecasts with avalanche danger ratings have ended. We will continue to post all observations so please keep submitting them as you get out in the mountains.  

During the spring we typically deal with three different avalanche problems: 
1. Wet snow:  Get out early and get home early. Get off of--and out from underneath--any slope approaching 35 degrees or steeper when the snow becomes wet enough to not support your weight. 
2. New snow:  We almost always get several winter-like snow storms in April and May. Treat each storm just like you would in winter. Avalanches can occur within the new snow typically from 1) low density layers deposited during the storm, 2) high precipitation intensity during a storm and 3) when cold, dry snow becomes wet for the first time, it almost always means wet sluffs (loose snow that fans outward as it descends).  This can happen within minutes of direct sun on cold snow. 
3. Wind Drifted Snow:  Wind can rapidly load snow onto steep slopes making those slopes more prone to avalanching.  Wind drifted snow looks rounded and pillowy, in some cases it can sound hollow like a drum.  Be sure to check upper elevation wind sites in the links below to get an idea of what the winds have been up to."
April,21,2019,"The avalanche danger is MODERATE at the upper elevation northeast through easterly facing terrain for shallow wind drifted snow.  There is also a MODERATE danger for shallow, wet snow sluffs on all steep mid and upper elevation terrain.  The rain snow line will stay between 8,000'-9,000' for the day. 
Any period of strong sunshine can make the new snow unstable in a matter of minutes.  Keep an eye on the new snow to see how wet and heavy it's becoming as it heats throughout the day."
April,20,2019,"Temperatures did not drop below freezing last night and this morning temperatures are very warm. Because the snowpack is starting out warm and wet this morning, it won't take much heating for wet avalanches to occur. Most of these will be loose wet avalanches.

Wet slides are most likely at mid and upper elevation slopes facing E, S, and W where the avalanche danger should quickly rise to CONSIDERABLE this morning. All other slopes have a MODERATE danger.

Trent will update the Salt Lake City, Ogden and Provo forecasts Saturday morning (April 20th) by 7:30 am."
April,19,2019,"With strong sunshine and warm temperatures, the hazard for wet avalanches may rise to Considerable on aspects facing southeast through west, with a Moderate hazard elsewhere. Activity may involve both loose sluffs as well as larger, wet slab avalanches. Wet avalanche activity will begin much earlier than the past two days, possibly by mid-morning.
Mark will update the Salt Lake City, Ogden and Provo forecasts Saturday morning (April 20th) by 7:30 am."
April,18,2019,"Today on East, South, and West facing slopes, the danger will rise to CONSIDERABLE as the snow warms and becomes wet. Northerly facing and shaded slopes will have a MODERATE danger. 


Greg will update the Salt Lake City, Ogden and Provo forecasts Friday morning (April 19th) by 7:30 am."
April,17,2019,"The avalanche danger will rapidly rise from LOW to CONSIDERABLE with sun and daytime heating on steep slopes of almost all aspects and elevations.  Wet snow avalanches will entrain snow as they move down slope, resulting in large piles of cement like debris. As soon as the snow becomes damp, it’s time to get off of and out from under steep slopes.  Avoid travel in avalanche runout zones - below gullies and chutes - where long running natural avalanches could reach even the lower elevations.



Mark will update the Salt Lake City, Ogden and Provo forecasts Thursday morning (April 18th) by 7:30 am."
April,16,2019,"Dangerous avalanche conditions.  
Only those with excellent snowpack evaluation skills, cautious route finding and conservative decision-making should head into the backcountry today.  
The avalanche danger is CONSIDERABLE on all steep, mid and upper elevation slopes - natural avalanches are possible and human triggered slides likely today.  Any slide triggered today will rapidly become a wet snow slide as it moves down slope, resulting in large piles of cement like debris.  The danger is MODERATE for triggering wet snow slides at the lower elevations and for avoiding runout zones, as natural avalanches from above could run long distances in isolated places. 


I will update the Salt Lake City, Ogden and Provo forecast Wednesday morning (April 17th) by 7:30 am."
April,15,2019,"The avalanche danger is CONSIDERABLE for Wet Snow avalanches at all mid and upper elevations.  Rain, heavy snow and strong southerly winds have created dangerous avalanche conditions.  Natural avalanches are possible and human triggered slides are likely.  Avoid being on or under any slopes steeper than 30° in slope steepness.  I would not recommend traveling in avalanche terrain today. 

Evelyn Lees will be updating the Salt Lake City, Ogden and Provo forecast Tuesday morning (April 16 th) by 7:30 am."
