Month,Day,Year,Danger Message
April,03,2020,"A MODERATE danger still exists for deep and dangerous, human triggered avalanches failing on a buried persistent weak layer of loose, sugary, faceted snow primarily on slopes facing NW-N-E. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings or sub ridges. With a strong sun this time of year, always be on the lookout for an increased danger for loose, wet avalanches on sun-exposed slopes. Signs of instability include pinwheels, rollerballs, and point release sluffs. Get off of and out from under steep slopes that become wet and sloppy."
April,02,2020,"A MODERATE danger still exists for deep and dangerous, human triggered avalanches failing on a buried persistent weak layer of loose, sugary, faceted snow primarily on slopes facing NW-N-E. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings or sub ridges. If the sun comes out today, look for an increased danger for loose, wet avalanches on sun-exposed slopes. Look for signs of instability such as pinwheels, rollerballs, and point release sluffs, and get off of and out from under steep slopes that become wet and sloppy."
March,31,2020,"A MODERATE danger still exists for human triggered avalanches involving wind drifted snow primarily on upper elevation, northerly facing terrain. Northerly aspects also still harbor a MODERATE danger for deeper and more dangerous avalanches failing on a buried persistent weak layer of loose, sugary, faceted snow. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings. And finally, with a strong sun and warm temperatures, the danger will rise for loose, wet avalanches on sun-exposed slopes. Look for signs of instability such as pinwheels, rollerballs, and point release sluffs, and get off of and out from under steep slopes that become wet and sloppy."
March,30,2020,"Southerly winds yesterday continued to blow and drift Friday's 10""12"" of low-density snow around and today there remains a MODERATE danger for human triggered avalanches involving wind drifted snow. Look for fresh wind drifts on the leeward sides of ridge crests and terrain features primarily on upper elevation, northerly facing terrain. Northerly aspects also still harbor a MODERATE danger for deeper and more dangerous avalanches failing on a buried persistent weak layer of loose, sugary, faceted snow. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings. And finally, when the sun makes its appearance today, the danger will rise for loose, wet avalanches on sun-exposed slopes. Look for signs of instability such as pinwheels and point release sluffs, and get off of and out from under steep slopes that become wet and sloppy."
March,29,2020,"Recent wind drifts have formed on all aspects at upper elevations and the avalanche danger is MODERATE on steep, wind drifted slopes. Look for fresh wind drifts on the leeward sides of ridge crests and terrain features. Wind drifts are recognizable by their smooth rounded appearance, and cracking is a sign of instability. On slopes facing the north half of the compass, the danger still exists for an avalanche to fail on a buried persistent weak layer of loose, sugary, faceted snow and human triggered avalanches 2' - 4' deep are possible. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings. Stay conservative in your decision making, the threat for dangerous avalanches remains real."
March,28,2020,"New snow and wind have conspired to form fresh drifts at upper elevations and the avalanche danger is MODERATE on steep, wind drifted slopes. Look for fresh wind drifts on the leeward sides of ridge crests and terrain features. Wind drifts are recognizable by their smooth rounded appearance, and cracking is a sign of instability. On slopes facing the north half of the compass, the danger still exists for an avalanche to fail on a buried persistent weak layer of loose, sugary, faceted snow and human triggered avalanches 2' - 4' deep are possible. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings. Stay conservative in your decision making, the threat for dangerous avalanches remains real."
March,27,2020,"Strong southerly winds have continued to blow and drift snow and the avalanche danger is MODERATE on steep slopes facing W-N-E. Triggered wind drifts have the potential to step down into weak, sugary, faceted snow, and human triggered avalanches 2' - 4' deep are possible. If we see higher than expected snow totals today, you'll want to watch for fresh drifts to form on the leeward sides of ridge crests and terrain features in upper elevation, wind exposed terrain. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings. Stay conservative in your decision making, the threat for dangerous avalanches remains real."
March,26,2020,"Strong southerly winds have continued to blow and drift snow and the avalanche danger is MODERATE on steep slopes facing W-N-E. Triggered wind drifts have the potential to step down into weak, sugary, faceted snow, and human triggered avalanches 2' - 4' deep are possible. Avoid steep, wind drifted slopes and likely trigger points such as steep convexities or shallow snowpack areas near rock outcroppings. Stay conservative in your decision making, the threat for dangerous avalanches remains real."
March,25,2020,"Higher than reported snow totals from Monday's storm, and an increase in southerly winds overnight, have caused the avalanche danger to rise to CONSIDERABLE on steep, upper elevation, wind drifted slopes that face NW-N-E. Triggered wind drifts have the potential to step down into weak, sugary, faceted snow, and human triggered avalanches 2' - 4' deep are likely. Out of the wind zone, the avalanche danger is MODERATE.  Stay conservative in your decision making and avoid steep, wind drifted slopes."
March,24,2020,"It's been several days since our last loading event and the avalanche danger has dropped to MODERATE. This is not your mother's MODERATE however. Dangerous, human triggered avalanches 2' - 4' deep remain possible on steep, wind drifted slopes that face NW-N-SE.  Continue to make conservative decisions and avoid steep, wind drifted terrain. 
With a strong sun and warming temps look for an increasing danger for shallow, loose, wet avalanches today. Rollerballs and pinwheels are signs of instability. Stay off of steep slopes if they become wet and sloppy."
March,23,2020,"Recent and wind drifted snow have dangerously overloaded a weak snowpack, and the avalanche danger remains CONSIDERABLE on steep, wind drifted slopes facing NW-N-E. Dangerous, human triggered avalanches 2' - 4' deep remain highly possible in these areas. Most other terrain has MODERATE to LOW danger."
March,22,2020,"New and wind drifted snow have dangerously overloaded a weak snowpack, and the avalanche danger remains CONSIDERABLE on steep, wind drifted slopes facing NW-N-E. Human triggered avalanches 2' - 4' deep are likely in these areas. If the sun comes out today look for a rising MODERATE danger for loose, wet avalanches on sun-exposed slopes. Be on the lookout for signs of instability such as rollerballs and pinwheels and stay off of, and out from under steep slopes if they become wet and sloppy."
March,21,2020,"New and wind drifted snow have begun to dangerously overload a weak snowpack, and the avalanche danger remains CONSIDERABLE.  Human triggered avalanches 2' - 4' deep are likely on steep slopes facing NW-N-E. On all other aspects, the avalanche danger is MODERATE and human triggered avalanches are possible.  Backcountry travelers need to have excellent route finding skills today. Keep your expectations low and stick to low angle, wind-sheltered terrain."
March,20,2020,"The avalanche danger remains CONSIDERABLE on steep slopes facing NW-N-E where human triggered avalanches involving new and wind drifted snow are likely. In these same areas, human triggered avalanches failing on a buried persistent weak layer of loose, sugary, faceted snow are also likely. On all other aspects, the danger is MODERATE for avalanches involving the most recent storm snow. Backcountry travelers need to have excellent route finding skills today. Stick to low angle, wind-sheltered terrain."
March,19,2020,"Heads up folks, the avalanche danger has risen to CONSIDERABLE and human triggered avalanches involving new and wind drifted snow are likely. Look for signs of instability such as recent avalanches, sluffing, and cracking in the snow surface. On steep, northerly facing slopes, human triggered avalanches failing on a buried persistent weak layer of loose, sugary, faceted snow are also possible. Whumphing and collapsing indicate this type of instability. Backcountry travelers need to have excellent route finding skills today. Stick to low angle, wind-sheltered terrain."
March,18,2020,"The avalanche danger remains MODERATE on steep, wind drifted slopes right around treeline and above that face NW-N-E and human triggered avalanches up to a foot deep are possible. As new snow begins to accumulate later today, be on the lookout for shallow, fresh drifts to form in these same areas. A triggered wind slab also has the potential to step down into a buried persistent weak layer of loose, sugary, faceted snow causing a deeper and more dangerous avalanche."
March,17,2020,"The avalanche danger remains MODERATE on steep, wind drifted slopes right around treeline and above that face NW-N-E and human triggered avalanches up to a foot deep are possible. As new snow begins to accumulate later today, be on the lookout for shallow, fresh drifts to form in these same areas. A triggered wind slab also has the potential to step down into a buried persistent weak layer of loose, sugary, faceted snow causing a deeper and more dangerous avalanche."
March,16,2020,"The avalanche danger is a solid MODERATE today for a variety of problems. 1) Human triggered avalanches involving wind drifted snow remain highly possible on steep slopes right around treeline and above that face NW-N-E. 2) In some of these same areas, you may be able to trigger a deeper avalanche on a buried persistent weak layer of loose, sugary, faceted snow. 3) With a strong sun and warming temps, the danger for loose wet avalanche activity will rise on steep, sun-exposed slopes. Be alert to signs of instability such as roller balls and pinwheels, and stay off of steep slopes that become wet and sloppy. Tune your avalanche awareness up today, and tune down your expectations."
March,15,2020,"Increased southerly winds overnight have bumped the avalanche danger back up to CONSIDERABLE and human triggered avalanches are likely on steep wind drifted slopes right around treeline and above that face NW-N-E. Fresh drifts up to a foot deep or more can be found. In some of these same areas, you may be able to trigger a deeper avalanche where fresh wind drifts or older slabs exist over top of layers of weak and sugary, faceted snow. With a strong sun and warming temps, we may see some loose wet activity today and the danger may rise to MODERATE on steep, sun-exposed slopes. Be alert to signs of instability such as roller balls and pinwheels, and stay off of steep slopes that become wet and sloppy."
March,14,2020,"Blowing and drifting snow has created a MODERATE avalanche danger on steep wind loaded slopes right around treeline and above that face NW-N-E. Fresh drifts up to a foot deep can be found. In isolated areas, you may be able to trigger a deeper avalanche where fresh wind drifts or older slabs may be found overlying layers of weak and sugary, faceted snow. You are most likely to encounter this problem on steep, rocky, and sparsely wooded northerly aspects right around treeline and below. Most other terrain has generally LOW danger."
March,13,2020,"New snow and wind will create a rising hazard and the avalanche danger will likely reach CONSIDERABLE today.  Human triggered avalanches involving new and wind drifted snow will become increasingly more likely as the day progresses. Be on the lookout for fresh wind drifts to form on the leeward sides of ridge crests and terrain features on slopes facing the north half of the compass. If we reach accumulations of more than about 6"" human triggered avalanches involving the new snow will be possible on steep slopes on all aspects. On isolated, steep, northerly facing slopes below treeline, the new snow load may begin to affect weak, sugary facets deeper in the snowpack.  Be alert to changing conditions and scale back your objectives today until we see what happens."
March,12,2020,"Recent snow at upper elevations and rapidly warming temperatures today will create a MODERATE avalanche danger. At upper elevations, shallow soft slab avalanches may be possible on steep slopes that have more than about 6"" of new snow. As the day heats up the new snow will become more susceptible to sliding on sunny aspects. The old snow will also be affected and loose wet avalanches will be possible on sun-exposed slopes at all elevations. Pay attention to signs of instability such as pinwheels, roller balls, and loose wet sluffs, and stay off of steep slopes that are wet and punchy."
March,11,2020,"Most terrain has generally LOW danger. That said there are still areas where one could trigger an avalanche. Overnight refreezes have been marginal and the potential exists for loose wet avalanches that may even gouge deeper in the snowpack. Stay off of steep slopes that are wet or punchy. It may also be possible to trigger a dry avalanche in areas of steep, extreme, northerly facing terrain right around treeline and below, where the snowpack is thin and weak. Practice safe travel techniques with an eye toward subtle terrain features that may harbor lingering instabilities."
March,10,2020,"Most terrain has generally LOW danger. That said there are still areas where one could trigger an avalanche. Steep, northerly facing terrain right around treeline and below, where the snowpack is thin and weak, is the most suspect. As the day heats up be aware of the potential for loose, wet activity. Stay off of steep slopes that become wet or punchy. Practice safe travel techniques with an eye toward subtle terrain features that may harbor lingering instabilities."
March,09,2020,"Most terrain has generally LOW danger. That said there are still areas where one could trigger an avalanche. Steep, northerly facing terrain right around treeline and below, where the snowpack is thin and weak, is the most suspect. Shallow areas near rock outcroppings or along slope margins are likely trigger points. Daytime heating will be minimal but mid and lower elevations did not get a solid refreeze. Stay off of steep slopes that are wet or punchy. Practice safe travel techniques with an eye toward subtle terrain features that may harbor lingering instabilities."
March,08,2020,"Most terrain has generally LOW danger. That said there are still areas where one could trigger an avalanche. Steep, northerly facing terrain right around treeline and below, where the snowpack is thin and weak, is the most suspect. Shallow areas near rock outcroppings or along slope margins are likely trigger points. Daytime heating will be minimal but mid and lower elevations did not get a solid refreeze. Stay off of steep slopes that are wet or punchy. Practice safe travel techniques with an eye toward subtle terrain features that may harbor lingering instabilities."
March,07,2020,"Most terrain has generally LOW danger but I feel there are enough isolated problem areas out there to warrant an overall MODERATE danger rating. Human triggered avalanches involving wind drifted snow and buried persistent weak layers of loose, sugary, faceted snow are still possible on steep, N-E facing slopes, particularly in areas of rocky, or more extreme terrain. Shallow areas near rock outcroppings or along slope margins are likely trigger points. Even a small avalanche triggered in the wrong area can have devastating consequences. And finally, with daytime heating, we may see some loose, wet avalanche activity on sun-exposed slopes. Avoid steep slopes if they become wet and sloppy."
March,06,2020,"Time and warm temperatures over the past few days have helped to consolidate the most recent snow but there still remains an isolated or MODERATE danger for human triggered avalanches involving wind drifted snow in upper elevation, wind exposed terrain. On steep, northerly facing slopes, a triggered wind slab has the potential to step down into a buried persistent weak layer of loose, sugary, faceted snow. Most other terrain has generally LOW danger but with daytime heating, we may see some shallow, loose, wet avalanche activity on sun-exposed slopes.  Avoid steep slopes if they become wet and sloppy."
March,05,2020,"The avalanche danger remains MODERATE today with unstable areas of wind drifted snow being your primary concern. Look for recently formed wind drifts on the lee sides of ridge crests and terrain features in upper elevation, wind exposed terrain. Fresh drifts are recognizable by their smooth, pillowy, or rippled appearance. It may also still be possible to trigger loose snow avalanches on very steep, northerly facing slopes. And finally, avalanches triggered in the most recent snow have the potential to step down into older weaker snow on steep, shady aspects. Continue to approach steep terrain with caution and be aware of consequences such as being swept over rocks, cliffs, or into trees."
March,04,2020,"The avalanche danger remains MODERATE today with unstable areas of wind drifted snow being your primary concern. Look for fresh wind drifts on the lee sides of ridge crests and terrain features in upper elevation, wind exposed terrain. Fresh drifts are recognizable by their smooth, pillowy, or rippled appearance. It is also still possible to trigger loose snow avalanches on very steep slopes where the underlying snow surface is slick and hard. And finally, the new snow load has also created the potential for human triggered avalanches to step down into older weaker snow on steep, shady aspects. Be alert to signs of instability and approach all steep terrain with caution today."
March,03,2020,"The avalanche danger is MODERATE today with a variety of potential avalanche problems. Unstable areas of new and wind drifted snow are your primary concern. The new snow will also be susceptible to the effects of strong sun and warm temperatures, and loose wet avalanches will be possible on sun-exposed slopes as the day heats up. The new snow load has also created the potential for human triggered avalanches to step down into older weaker snow on steep, shady aspects. Be alert to signs of instability and approach all steep terrain with caution today."
March,02,2020,"10"" of new snow overnight has caused the avalanche danger to rise to MODERATE and human triggered soft slab and loose sluff avalanches will be possible on steep slopes on all aspects today. As the day heats up, the threat for loose, wet avalanches will rise on sun exposed slopes. Look for signs of instability such as roller balls, pin wheels, and actual loose, wet avalanches. Stay off of and out from under steep slopes as they become wet and sloppy."
March,01,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. Low danger doesn't mean no danger and it may still be possible to trigger an isolated wind drift in steep, upper elevation, wind affected terrain. Even a small avalanche triggered in the wrong area can have devastating consequences. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,29,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. Low danger doesn't mean no danger and it may still be possible to trigger an isolated wind drift in steep, upper elevation, wind affected terrain. Even a small avalanche triggered in the wrong area can have devastating consequences. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,28,2020,"It's becoming more difficult to trigger an avalanche and most terrain has generally LOW danger. A very isolated or MODERATE danger for human triggered avalanches involving wind drifted snow still exists primarily on upper elevation slopes facing N-E-SE. Wind drifts are recognizable by their smooth, rounded appearance, and they may sound or feel hollow like a drum. In areas of more radical, extreme terrain, where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche."
February,27,2020,No big change in conditions Wednesday.  Recently formed wind slabs will be a bit more stubborn today.  A person could still trigger one on steep slopes.  The avalanche danger remains MODERATE in the upper elevations where recent deposits of wind drifted snow exist.
February,26,2020,There is plenty of weak snow around the La Sal mountains but it seems mostly stable right now.  You're main concerns are fresh wind drifts and wind slabs that have formed over the last few days.  A MODERATE avalanche danger exists for this issue.  Continue to avoid the steep higher elevation slopes that have recent deposits of wind drifted snow.
February,25,2020,"Strong northwest winds since Sunday night have blown and drifted snow and the avalanche danger remains MODERATE on steep, wind drifted slopes right around treeline and above. Slopes with an easterly component are the most suspect. Recent drifts are recognizable by their smooth rounded appearance and cracking is a sign of instability. Most non-wind affected slopes have generally LOW danger."
February,24,2020,"Northwest winds overnight have blown and drifted snow increasing the danger to MODERATE on steep slopes that have recent deposits of wind drifted snow. Look for fresh, unstable drifts on the leeward sides of ridge crests and terrain features right around treeline and above. Fresh drifts are recognizable by their smooth rounded appearance and cracking is a sign of instability. Most non-wind affected slopes have generally LOW danger."
February,23,2020,"Minor snowfall amounts have not changed conditions much and the avalanche danger remains generally LOW.  Low danger doesn't mean no danger and it may still be possible to trigger an isolated wind drift in steep, upper elevation, wind affected terrain. On steep, shady slopes below treeline, human triggered, loose snow sluffs entraining weak, faceted snow are also possible. Though mostly small and manageable, one could catch you off guard and sweep you into a tree or over a cliff. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,22,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist.  Low danger doesn't mean no danger and it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain. On steep, shady slopes, human triggered, loose snow sluffs entraining weak, faceted snow are possible. Though mostly small and manageable, one could catch you off guard and sweep you into a tree or over a cliff. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities. With overnight snow in the forecast expect the danger to increase by tomorrow."
February,21,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. Low danger doesn't mean no danger and it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain. On steep, shady slopes, human triggered, loose snow sluffs entraining weak, faceted snow are possible. Though mostly small and manageable, one could catch you off guard and sweep you into a tree or over a cliff. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,20,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. Low danger doesn't mean no danger and it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain. On steep, shady slopes, human triggered, loose snow sluffs entraining weak, faceted snow are possible. Though mostly small and manageable, one could catch you off guard and sweep you into a tree or over a cliff. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,19,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. That said, it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain, primarily on slopes with a NW-E-SE aspect. Even a small avalanche triggered in the wrong terrain can have devastating consequences. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,18,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. That said, it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain, primarily on slopes with a NW-E-SE aspect. Even a small avalanche triggered in the wrong terrain can have devastating consequences. Practice safe travel techniques and keep an eye toward subtle terrain features that may harbor lingering instabilities."
February,17,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. That said, it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain, primarily on slopes with a NW-E-SE aspect. Even a small avalanche triggered in the wrong terrain can have devastating consequences. Increasing winds today may blow and drift some snow around though there is very little available for transport. Be on the lookout for recent deposits of wind drifted snow."
February,16,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. That said, it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain, primarily on slopes with a NW-E-SE aspect. Even a small avalanche triggered in the wrong terrain can have devastating consequences. Increasing winds today may blow and drift some snow around though there is very little available for transport. Be on the lookout for recent deposits of wind drifted snow."
February,15,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. That said, it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain, primarily on slopes with a N-E-SE aspect. Even a small avalanche triggered in the wrong terrain can have devastating consequences. Slide for life conditions also exist where the snow surface is firm and hard. If you are out bagging peaks, carry a means for self-arrest such as an ice axe, or whippet. Crampons may also be desirable."
February,14,2020,"The avalanche danger is generally LOW and mostly stable snow conditions exist. That said, it may still be possible to trigger an avalanche in isolated areas with very steep, rocky, extreme terrain, primarily on slopes with a N-E-SE aspect. Even a small avalanche triggered in the wrong terrain can have devastating consequences. Slide for life conditions also exist where the snow surface is firm and hard. If you are out bagging peaks, carry a means for self-arrest such as an ice axe, or whippet. Crampons may also be desirable."
February,13,2020,"It's becoming more difficult to trigger an avalanche and most terrain has generally LOW danger. A very isolated or MODERATE danger for human triggered avalanches involving wind drifted snow still exists on upper elevation slopes facing N-NE-SE. Wind drifts are recognizable by their smooth, rounded appearance, and they may sound or feel hollow like a drum. In areas of more radical, extreme terrain, where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche."
February,11,2020,"It's becoming more difficult to trigger an avalanche and most terrain has generally LOW danger. A very isolated or MODERATE danger for human triggered avalanches involving wind drifted snow still exists on upper elevation slopes facing N-NE-SE. Wind drifts are recognizable by their smooth, rounded appearance, and they may sound or feel hollow like a drum. In areas of more radical, extreme terrain, where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche."
February,10,2020,"It's becoming more difficult to trigger an avalanche and most terrain has generally LOW danger. A very isolated or MODERATE danger for human triggered avalanches involving wind drifted snow still exists on upper elevation slopes facing N-NE-SE. Wind drifts are recognizable by their smooth, rounded appearance, and they may sound or feel hollow like a drum. In areas of more radical, extreme terrain, where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche."
February,09,2020,"It's becoming more difficult to trigger an avalanche but an isolated or MODERATE danger for human triggered avalanches involving wind drifted snow still exists. The danger is greatest on upper elevation slopes facing N-NE-SE. Wind drifts are recognizable by their smooth, rounded appearance, and they may sound or feel hollow like a drum. In areas where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche. Choose terrain carefully and avoid steep slopes with recent deposits of wind drifted snow."
February,08,2020,"It's becoming more difficult to trigger an avalanche but an isolated or MODERATE danger for human triggered avalanches involving wind drifted snow still exists. The danger is greatest on upper elevation slopes facing N-NE-SE. Wind drifts are recognizable by their smooth, rounded appearance, and they may sound or feel hollow like a drum. In areas where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche. Choose terrain carefully and avoid steep slopes with recent deposits of wind drifted snow."
February,07,2020,"The avalanche danger remains MODERATE today and human triggered avalanches involving wind drifted snow are possible. The danger is greatest on upper elevation slopes facing N-NE-SE, but strong and shifting winds have deposited drifts on all aspects. Drifts can be found adjacent to wind-scoured terrain, with subtle terrain features making all the difference. Drifts may also be found farther downslope than usual. Wind drifts are recognizable by their smooth, rounded appearance and cracking is a sign of instability. In areas where the underlying snow is shallow and weak, a triggered wind drift may cause a deeper and more dangerous avalanche. Choose terrain carefully and avoid steep slopes with recent deposits of wind drifted snow."
February,06,2020,"Today there is a MODERATE danger for human triggered avalanches involving recent deposits of wind drifted snow. That said, there are many steep, wind drifted slopes out there that I would consider a no-go right now. The danger is greatest on upper elevation slopes facing N-NE-E but any wind loaded slope should be considered suspect. NW winds today may also form some sensitive new drifts on southerly aspects. Choose terrain carefully and avoid steep slopes with recent deposits of wind drifted snow."
February,05,2020,"Today there is a MODERATE danger for human triggered avalanches involving recent deposits of wind drifted snow. That said, there are many steep, wind drifted slopes out there that I would consider a no-go right now. The danger is greatest on upper elevation slopes facing N-NE-E but any wind loaded slope should be considered suspect. NW winds today may also form some sensitive new drifts on southerly aspects. Choose terrain carefully and avoid steep slopes with recent deposits of wind drifted snow."
February,04,2020,"Blowing and drifting of the recent snow has created a CONSIDERABLE avalanche danger, and human triggered avalanches are likely on steep, wind drifted slopes. Most drifting has occurred on slopes facing the north side of the compass, but with the strong and gusty nature of the winds, you may find areas of unstable wind drifted snow on all aspects. On most south-facing terrain you will find a MODERATE avalanche danger. Wind drifts are recognizable by their smooth, rounded, or rippled appearance, and cracking is a sign of instability. In areas where the underlying snowpack is shallow and weak, a triggered wind slab may step down to a buried persistent weak layer causing a deeper and more dangerous avalanche. Avoid steep, wind drifted slopes today."
February,03,2020,"Expect a rising avalanche danger today. Strong southerly winds are blowing and drifting snow and the danger is MODERATE on steep, wind drifted slopes that face W-N-SE. Human triggered avalanches are possible in these areas and the danger will become more widespread throughout the day. If snow totals come in on the high end, the danger could reach CONSIDERABLE by afternoon. Be alert to changing conditions and avoid steep slopes with recent deposits of wind drifted snow."
February,02,2020,"Most terrain offers generally LOW danger. Isolated areas exist where you may be able to trigger an avalanche - primarily on steep, wind loaded slopes at upper elevations that face NW-E-SE. In these areas, the avalanche danger remains MODERATE. Other outlying areas of concern include steep, rocky, radical terrain that has an underlying weak snowpack. With warm temperatures on tap, be alert for loose wet activity on sun-exposed slopes later in the day. With snow and wind in the forecast, expect a rising danger tomorrow."
January,31,2020,"Northerly winds continue to blow and drift snow, and the avalanche danger remains MODERATE on all aspects at upper elevations. Look for recent deposits of wind drifted snow on the leeward sides of ridge crests and terrain features including sub-ridges, rock outcroppings, and gully walls. To avoid wind slabs, and to find the best snow, stick to mid and lower elevation, wind-sheltered terrain where the avalanche danger is generally LOW. There is also a MODERATE danger for triggering an avalanche on a buried persistent weak layer, particularly on wind loaded slopes that face S-SE. Other outlying areas of concern include steep, rocky, northerly facing terrain that has a shallow snowpack."
January,29,2020,"Recent wind drifts have formed as a result of Monday's storm and the avalanche danger is MODERATE on steep, wind drifted slopes. Increasing northerly winds will continue to blow and drift snow today. Areas of unstable wind drifted snow are most likely to be found on upper elevation slopes that face NW-E-S. There is also a MODERATE danger for triggering an avalanche on a buried persistent weak layer, particularly on wind loaded slopes that face S-SE. Other outlying areas of concern include steep, rocky, northerly facing terrain that has a shallow snowpack."
January,28,2020,"Unstable areas of wind drifted snow continue to be our primary concern and the avalanche danger is MODERATE.  Steep, wind drifted slopes right around treeline and above that face N-NE-SE are the most likely areas for you to trigger an avalanche but unstable drifts may be found on all aspects at upper elevations. A triggered wind slab also has the potential to break into a buried persistent weak layer causing a deeper, and more dangerous avalanche. Areas of steep, rocky, more radical terrain are where you are most likely to find this problem. Slope by slope analysis is important at this time."
January,27,2020,"The avalanche danger remains MODERATE and human triggered avalanches are possible. The new snow shouldn't change things much but with the increasing NW winds we may see some fresh drifts forming at upper elevations. Steep, wind drifted slopes right around treeline and above that face N-NE-SE are the most likely areas for you to trigger an avalanche. A triggered wind slab has the potential to break into a buried persistent weak layer causing a deeper, and more dangerous avalanche. Persistent weak layers have been observed on slopes facing NW-N-S. A keen eye for wind loaded slopes, and a penchant for digging into the snow are essential skills to have before venturing into steep terrain."
January,26,2020,"The avalanche danger remains MODERATE and human triggered avalanches are possible. Steep, wind drifted slopes right around treeline and above that face N-NE-E are the most likely areas for you to trigger an avalanche up to 18"" deep. A triggered wind slab has the potential to break into a buried persistent weak layer causing a deeper, and more dangerous avalanche. Persistent weak layers have been observed on slopes facing NW-N-S. A keen eye for wind loaded slopes, and a penchant for digging into the snow are essential skills to have before venturing into steep terrain."
January,25,2020,"The avalanche danger is a solid MODERATE and tricky avalanche conditions exist. Human triggered avalanches involving wind drifted snow and buried weak layers are possible. Steep, wind drifted slopes right around treeline and above that face N-NE-E are the most likely areas for you to trigger an avalanche up to 18"" deep. Wind drifts are recognizable by their smooth, rounded, or rippled appearance. In some areas, a triggered wind slab has the potential to break into a buried persistent weak layer causing a deeper, and more dangerous avalanche. Persistent weak layers have been observed on slopes facing NW-N-S. Backcountry travelers need to have good snow stability analysis skills before considering getting on to steeper terrain."
January,24,2020,"The avalanche danger is a solid MODERATE and tricky avalanche conditions exist. Human triggered avalanches involving a variety of problems are possible. Steep, wind drifted slopes right around tree line and above that face N-NE-E are the most likely areas for you to trigger an avalanche up to 18"" deep. On upper elevation slopes, areas of wind drifted snow may be found on all aspects. Fresh drifts are recognizable by their smooth, rounded, or rippled appearance, and changes in snow depth along ridgelines can indicate areas of wind loading. In some areas, a triggered wind slab has the potential to break into a buried persistent weak layer causing a deeper, and more dangerous avalanche. Persistent weak layers have been observed on slopes facing NW-N-S. Backcountry travelers need to have excellent snow stability analysis skills before considering getting on to steeper terrain."
January,23,2020,"The avalanche danger is MODERATE today and human triggered avalanches involving a variety of problems are possible. Steep, wind drifted slopes right around tree line and above that face N-NE-E are the most likely areas for you to trigger an avalanche up to 18"" deep. On upper elevation slopes, areas of wind drifted snow may be found on all aspects. Fresh drifts are recognizable by their smooth, rounded, or rippled appearance, and changes in snow depth along ridgelines can indicate areas of wind loading. Avoid steep, wind drifted slopes today. 
There is also a MODERATE danger for triggering an avalanche on a buried persistent weak layer on steep SE-S-SW facing slopes. These usually safer slopes should be avoided until we better understand the extent of this problem.
And finally, though the likelihood has lessened, there remains a MODERATE danger for human triggered avalanches involving the most recent storm snow on steep slopes of all aspects."
